time,value
10078,4287
10079,1682
10080,-913
10081,-2988
10082,-4293
10083,-4872
10084,-4923
10085,-4614
10086,-3953
10087,-2823
10088,-1148
10089,944
10090,3066
10091,4689
10092,5368
10093,4948
10094,3631
10095,1876
10096,182
10097,-1111
10098,-1902
10099,-2277
10100,-2364
10101,-2218
10102,-1796
10103,-1036
10104,40
10105,1271
10106,2401
10107,3193
10108,3528
10109,3430
10110,3015
10111,2386
10112,1575
10113,562
10114,-653
10115,-1967
10116,-3154
10117,-3918
10118,-4003
10119,-3313
10120,-1970
10121,-296
10122,1284
10123,2381
10124,2778
10125,2475
10126,1665
10127,621
10128,-397
10129,-1192
10130,-1612
10131,-1526
10132,-854
10133,324
10134,1676
10135,2652
10136,2714
10137,1655
10138,-182
10139,-1999
10140,-2944
10141,-2618
10142,-1365
10143,-135
10144,34
10145,-1404
10146,-4195
10147,-7407
10148,-9877
10149,-10669
10150,-9330
10151,-5903
10152,-825
10153,5126
10154,10849
10155,15026
10156,16444
10157,14460
10158,9379
10159,2453
10160,-4558
10161,-10053
10162,-13117
10163,-13647
10164,-12070
10165,-8948
10166,-4741
10167,131
10168,5098
10169,9354
10170,12041
10171,12610
10172,11109
10173,8203
10174,4881
10175,2030
10176,124
10177,-857
10178,-1278
10179,-1602
10180,-2174
10181,-3108
10182,-4258
10183,-5297
10184,-5849
10185,-5660
10186,-4727
10187,-3313
10188,-1812
10189,-546
10190,392
10191,1136
10192,1904
10193,2809
10194,3770
10195,4568
10196,4979
10197,4886
10198,4293
10199,3271
10200,1908
10201,314
10202,-1353
10203,-2897
10204,-4154
10205,-5057
10206,-5641
10207,-5935
10208,-5855
10209,-5190
10210,-3755
10211,-1589
10212,932
10213,3217
10214,4732
10215,5259
10216,4947
10217,4137
10218,3111
10219,1967
10220,688
10221,-671
10222,-1887
10223,-2656
10224,-2792
10225,-2359
10226,-1613
10227,-795
10228,31
10229,952
10230,2008
10231,2998
10232,3495
10233,3083
10234,1657
10235,-450
10236,-2615
10237,-4220
10238,-4902
10239,-4581
10240,-3342
10241,-1327
10242,1229
10243,3878
10244,5936
10245,6695
10246,5809
10247,3580
10248,909
10249,-1137
10250,-1884
10251,-1402
10252,-420
10253,114
10254,-470
10255,-2286
10256,-4934
10257,-7725
10258,-9901
10259,-10745
10260,-9665
10261,-6348
10262,-991
10263,5525
10264,11730
10265,15980
10266,17052
10267,14620
10268,9362
10269,2653
10270,-3968
10271,-9288
10272,-12653
10273,-13917
10274,-13247
10275,-10932
10276,-7307
10277,-2770
10278,2151
10279,6792
10280,10436
10281,12483
10282,12636
10283,11028
10284,8199
10285,4919
10286,1910
10287,-389
10288,-1916
10289,-2889
10290,-3599
10291,-4233
10292,-4815
10293,-5267
10294,-5493
10295,-5429
10296,-5020
10297,-4205
10298,-2952
10299,-1349
10300,356
10301,1822
10302,2794
10303,3254
10304,3427
10305,3601
10306,3890
10307,4111
10308,3894
10309,2950
10310,1302
10311,-691
10312,-2535
10313,-3878
10314,-4644
10315,-4963
10316,-4954
10317,-4574
10318,-3647
10319,-2041
10320,140
10321,2520
10322,4598
10323,5946
10324,6352
10325,5813
10326,4449
10327,2430
10328,-12
10329,-2530
10330,-4664
10331,-5944
10332,-6058
10333,-4993
10334,-3038
10335,-664
10336,1652
10337,3561
10338,4878
10339,5537
10340,5526
10341,4855
10342,3575
10343,1804
10344,-247
10345,-2289
10346,-4006
10347,-5132
10348,-5531
10349,-5237
10350,-4429
10351,-3348
10352,-2190
10353,-1047
10354,66
10355,1130
10356,2044
10357,2646
10358,2806
10359,2535
10360,2003
10361,1446
10362,1013
10363,684
10364,311
10365,-243
10366,-991
10367,-1819
10368,-2581
10369,-3186
10370,-3591
10371,-3693
10372,-3257
10373,-2009
10374,130
10375,2817
10376,5277
10377,6617
10378,6288
10379,4441
10380,1887
10381,-308
10382,-1373
10383,-1200
10384,-322
10385,435
10386,370
10387,-812
10388,-2959
10389,-5579
10390,-7973
10391,-9349
10392,-8957
10393,-6330
10394,-1548
10395,4599
10396,10730
10397,15288
10398,17083
10399,15708
10400,11618
10401,5869
10402,-293
10403,-5796
10404,-9908
10405,-12226
10406,-12606
10407,-11116
10408,-8039
10409,-3884
10410,658
10411,4824
10412,7918
10413,9454
10414,9254
10415,7491
10416,4668
10417,1498
10418,-1290
10419,-3165
10420,-3940
10421,-3787
10422,-3105
10423,-2329
10424,-1772
10425,-1558
10426,-1653
10427,-1934
10428,-2250
10429,-2461
10430,-2464
10431,-2231
10432,-1821
10433,-1342
10434,-874
10435,-387
10436,252
10437,1185
10438,2418
10439,3742
10440,4785
10441,5184
10442,4768
10443,3636
10444,2080
10445,434
10446,-1072
10447,-2331
10448,-3312
10449,-3977
10450,-4263
10451,-4121
10452,-3552
10453,-2621
10454,-1412
10455,-12
10456,1464
10457,2821
10458,3768
10459,4002
10460,3356
10461,1934
10462,106
10463,-1640
10464,-2906
10465,-3522
10466,-3535
10467,-3076
10468,-2233
10469,-1034
10470,461
10471,2047
10472,3369
10473,4050
10474,3876
10475,2920
10476,1492
10477,-26
10478,-1359
10479,-2413
10480,-3212
10481,-3776
10482,-4038
10483,-3882
10484,-3233
10485,-2154
10486,-846
10487,436
10488,1488
10489,2227
10490,2669
10491,2873
10492,2882
10493,2707
10494,2334
10495,1742
10496,915
10497,-151
10498,-1399
10499,-2653
10500,-3579
10501,-3742
10502,-2779
10503,-622
10504,2346
10505,5337
10506,7426
10507,7944
10508,6798
10509,4527
10510,2051
10511,224
10512,-581
10513,-636
10514,-682
10515,-1518
10516,-3558
10517,-6589
10518,-9798
10519,-12067
10520,-12361
10521,-10086
10522,-5287
10523,1317
10524,8478
10525,14689
10526,18546
10527,19124
10528,16237
10529,10515
10530,3211
10531,-4165
10532,-10263
10533,-14199
10534,-15643
10535,-14733
10536,-11901
10537,-7726
10538,-2872
10539,1937
10540,5973
10541,8627
10542,9583
10543,8934
10544,7166
10545,4975
10546,3006
10547,1611
10548,756
10549,116
10550,-710
10551,-1959
10552,-3576
10553,-5244
10554,-6539
10555,-7138
10556,-6949
10557,-6119
10558,-4925
10559,-3621
10560,-2329
10561,-1034
10562,341
10563,1828
10564,3358
10565,4767
10566,5855
10567,6449
10568,6432
10569,5751
10570,4412
10571,2500
10572,206
10573,-2167
10574,-4252
10575,-5706
10576,-6309
10577,-6019
10578,-4951
10579,-3317
10580,-1359
10581,680
10582,2553
10583,4003
10584,4795
10585,4789
10586,4003
10587,2635
10588,1000
10589,-575
10590,-1840
10591,-2650
10592,-2941
10593,-2680
10594,-1870
10595,-599
10596,911
10597,2310
10598,3232
10599,3442
10600,2946
10601,1967
10602,807
10603,-318
10604,-1342
10605,-2276
10606,-3062
10607,-3483
10608,-3248
10609,-2195
10610,-488
10611,1369
10612,2744
10613,3190
10614,2670
10615,1529
10616,263
10617,-748
10618,-1358
10619,-1564
10620,-1341
10621,-588
10622,745
10623,2439
10624,3938
10625,4540
10626,3807
10627,1899
10628,-418
10629,-2148
10630,-2614
10631,-1836
10632,-503
10633,425
10634,219
10635,-1298
10636,-3753
10637,-6443
10638,-8584
10639,-9476
10640,-8596
10641,-5729
10642,-1132
10643,4359
10644,9462
10645,12843
10646,13641
10647,11802
10648,8043
10649,3458
10650,-979
10651,-4702
10652,-7511
10653,-9325
10654,-9973
10655,-9219
10656,-6980
10657,-3544
10658,409
10659,4032
10660,6632
10661,7890
10662,7877
10663,6912
10664,5390
10665,3675
10666,2068
10667,777
10668,-125
10669,-741
10670,-1300
10671,-2026
10672,-2978
10673,-3991
10674,-4762
10675,-5027
10676,-4721
10677,-3991
10678,-3080
10679,-2173
10680,-1302
10681,-379
10682,714
10683,2036
10684,3545
10685,5103
10686,6492
10687,7426
10688,7603
10689,6791
10690,4943
10691,2253
10692,-875
10693,-3961
10694,-6582
10695,-8446
10696,-9381
10697,-9292
10698,-8168
10699,-6122
10700,-3450
10701,-585
10702,2019
10703,4034
10704,5322
10705,5890
10706,5787
10707,5050
10708,3741
10709,2026
10710,194
10711,-1436
10712,-2664
10713,-3485
10714,-4010
10715,-4305
10716,-4266
10717,-3681
10718,-2417
10719,-595
10720,1407
10721,3149
10722,4369
10723,5070
10724,5400
10725,5432
10726,5039
10727,4002
10728,2234
10729,-49
10730,-2379
10731,-4273
10732,-5462
10733,-5937
10734,-5805
10735,-5108
10736,-3792
10737,-1850
10738,498
10739,2781
10740,4478
10741,5279
10742,5215
10743,4547
10744,3535
10745,2299
10746,902
10747,-453
10748,-1340
10749,-1308
10750,-251
10751,1352
10752,2585
10753,2600
10754,1174
10755,-1102
10756,-3149
10757,-4043
10758,-3546
10759,-2184
10760,-873
10761,-377
10762,-965
10763,-2404
10764,-4191
10765,-5775
10766,-6660
10767,-6401
10768,-4674
10769,-1454
10770,2810
10771,7180
10772,10505
10773,11841
10774,10809
10775,7685
10776,3222
10777,-1651
10778,-6077
10779,-9372
10780,-11061
10781,-10908
10782,-8984
10783,-5674
10784,-1600
10785,2546
10786,6155
10787,8751
10788,9968
10789,9551
10790,7473
10791,4105
10792,275
10793,-2925
10794,-4570
10795,-4318
10796,-2567
10797,-215
10798,1816
10799,2997
10800,3303
10801,3013
10802,2396
10803,1540
10804,402
10805,-1016
10806,-2553
10807,-3937
10808,-4925
10809,-5392
10810,-5295
10811,-4569
10812,-3095
10813,-812
10814,2099
10815,5128
10816,7555
10817,8730
10818,8349
10819,6541
10820,3744
10821,471
10822,-2839
10823,-5842
10824,-8203
10825,-9558
10826,-9581
10827,-8132
10828,-5378
10829,-1785
10830,2008
10831,5359
10832,7754
10833,8874
10834,8616
10835,7096
10836,4639
10837,1709
10838,-1196
10839,-3671
10840,-5471
10841,-6495
10842,-6722
10843,-6159
10844,-4856
10845,-2968
10846,-783
10847,1322
10848,3002
10849,4051
10850,4446
10851,4282
10852,3694
10853,2793
10854,1673
10855,445
10856,-756
10857,-1803
10858,-2630
10859,-3242
10860,-3680
10861,-3961
10862,-4046
10863,-3857
10864,-3333
10865,-2476
10866,-1360
10867,-122
10868,1067
10869,2021
10870,2585
10871,2671
10872,2305
10873,1612
10874,744
10875,-197
10876,-1172
10877,-2127
10878,-2868
10879,-3038
10880,-2266
10881,-443
10882,2065
10883,4459
10884,5859
10885,5769
10886,4374
10887,2437
10888,862
10889,173
10890,249
10891,449
10892,34
10893,-1408
10894,-3749
10895,-6392
10896,-8513
10897,-9314
10898,-8220
10899,-5017
10900,23
10901,6095
10902,11964
10903,16266
10904,17934
10905,16549
10906,12451
10907,6564
10908,72
10909,-5900
10910,-10454
10911,-12986
10912,-13205
10913,-11182
10914,-7386
10915,-2620
10916,2160
10917,6092
10918,8590
10919,9399
10920,8553
10921,6322
10922,3200
10923,-105
10924,-2789
10925,-4196
10926,-4100
10927,-2832
10928,-1147
10929,143
10930,533
10931,-1
10932,-1117
10933,-2369
10934,-3436
10935,-4172
10936,-4525
10937,-4455
10938,-3935
10939,-3029
10940,-1927
10941,-876
10942,-38
10943,603
10944,1189
10945,1838
10946,2511
10947,3024
10948,3174
10949,2871
10950,2167
10951,1147
10952,-160
10953,-1770
10954,-3607
10955,-5361
10956,-6523
10957,-6601
10958,-5403
10959,-3173
10960,-493
10961,2006
10962,3897
10963,5027
10964,5410
10965,5075
10966,4024
10967,2311
10968,169
10969,-1985
10970,-3678
10971,-4565
10972,-4540
10973,-3724
10974,-2364
10975,-759
10976,774
10977,1918
10978,2421
10979,2221
10980,1514
10981,688
10982,125
10983,-11
10984,168
10985,411
10986,545
10987,596
10988,704
10989,927
10990,1120
10991,1031
10992,534
10993,-185
10994,-702
10995,-643
10996,-3
10997,805
10998,1211
10999,909
11000,123
11001,-484
11002,-226
11003,1160
11004,3291
11005,5283
11006,6138
11007,5170
11008,2274
11009,-2006
11010,-6617
11011,-10248
11012,-11693
11013,-10230
11014,-5917
11015,349
11016,7075
11017,12647
11018,15829
11019,16072
11020,13544
11021,8936
11022,3205
11023,-2627
11024,-7607
11025,-10969
11026,-12257
11027,-11419
11028,-8799
11029,-5005
11030,-738
11031,3336
11032,6621
11033,8605
11034,8950
11035,7653
11036,5172
11037,2345
11038,65
11039,-1148
11040,-1394
11041,-1281
11042,-1509
11043,-2426
11044,-3854
11045,-5271
11046,-6191
11047,-6441
11048,-6159
11049,-5585
11050,-4840
11051,-3897
11052,-2715
11053,-1382
11054,-109
11055,927
11056,1725
11057,2441
11058,3203
11059,3911
11060,4226
11061,3770
11062,2404
11063,364
11064,-1850
11065,-3733
11066,-4987
11067,-5558
11068,-5512
11069,-4908
11070,-3785
11071,-2244
11072,-515
11073,1091
11074,2316
11075,3071
11076,3420
11077,3454
11078,3191
11079,2593
11080,1682
11081,635
11082,-253
11083,-743
11084,-800
11085,-593
11086,-327
11087,-62
11088,324
11089,990
11090,1926
11091,2883
11092,3500
11093,3538
11094,3012
11095,2130
11096,1109
11097,39
11098,-1069
11099,-2135
11100,-2917
11101,-3110
11102,-2560
11103,-1419
11104,-80
11105,1065
11106,1846
11107,2313
11108,2548
11109,2481
11110,1935
11111,881
11112,-330
11113,-1042
11114,-700
11115,675
11116,2358
11117,3307
11118,2849
11119,1183
11120,-707
11121,-1685
11122,-1201
11123,365
11124,1981
11125,2615
11126,1789
11127,-296
11128,-3031
11129,-5761
11130,-7942
11131,-9087
11132,-8696
11133,-6404
11134,-2304
11135,2825
11136,7645
11137,10769
11138,11374
11139,9512
11140,5965
11141,1772
11142,-2216
11143,-5491
11144,-7773
11145,-8824
11146,-8429
11147,-6563
11148,-3549
11149,-45
11150,3177
11151,5517
11152,6691
11153,6689
11154,5649
11155,3788
11156,1443
11157,-884
11158,-2608
11159,-3291
11160,-2871
11161,-1711
11162,-411
11163,510
11164,838
11165,658
11166,182
11167,-435
11168,-1134
11169,-1869
11170,-2538
11171,-3002
11172,-3190
11173,-3158
11174,-3005
11175,-2712
11176,-2064
11177,-779
11178,1218
11179,3587
11180,5627
11181,6620
11182,6227
11183,4672
11184,2580
11185,589
11186,-969
11187,-2130
11188,-3092
11189,-3949
11190,-4572
11191,-4711
11192,-4189
11193,-3028
11194,-1433
11195,310
11196,1915
11197,3116
11198,3664
11199,3391
11200,2320
11201,734
11202,-892
11203,-2094
11204,-2629
11205,-2543
11206,-2059
11207,-1382
11208,-597
11209,284
11210,1196
11211,1956
11212,2345
11213,2269
11214,1842
11215,1299
11216,809
11217,360
11218,-179
11219,-863
11220,-1530
11221,-1873
11222,-1671
11223,-1000
11224,-208
11225,345
11226,574
11227,735
11228,1193
11229,2070
11230,3072
11231,3657
11232,3416
11233,2379
11234,987
11235,-224
11236,-970
11237,-1311
11238,-1443
11239,-1404
11240,-997
11241,-6
11242,1458
11243,2822
11244,3307
11245,2422
11246,352
11247,-2076
11248,-3841
11249,-4298
11250,-3505
11251,-2107
11252,-939
11253,-596
11254,-1246
11255,-2663
11256,-4370
11257,-5743
11258,-6095
11259,-4814
11260,-1633
11261,3106
11262,8366
11263,12674
11264,14649
11265,13542
11266,9506
11267,3483
11268,-3181
11269,-9154
11270,-13389
11271,-15225
11272,-14411
11273,-11130
11274,-6021
11275,-97
11276,5479
11277,9711
11278,12010
11279,12266
11280,10728
11281,7843
11282,4154
11283,300
11284,-2988
11285,-5000
11286,-5293
11287,-3926
11288,-1525
11289,929
11290,2506
11291,2704
11292,1597
11293,-292
11294,-2302
11295,-3924
11296,-4931
11297,-5324
11298,-5194
11299,-4608
11300,-3587
11301,-2161
11302,-437
11303,1384
11304,3035
11305,4263
11306,4897
11307,4888
11308,4301
11309,3272
11310,1955
11311,484
11312,-1030
11313,-2471
11314,-3701
11315,-4558
11316,-4900
11317,-4658
11318,-3863
11319,-2639
11320,-1165
11321,363
11322,1749
11323,2802
11324,3353
11325,3301
11326,2668
11327,1622
11328,434
11329,-628
11330,-1397
11331,-1851
11332,-2064
11333,-2115
11334,-2008
11335,-1669
11336,-1003
11337,1
11338,1209
11339,2353
11340,3104
11341,3203
11342,2574
11343,1384
11344,9
11345,-1107
11346,-1633
11347,-1497
11348,-902
11349,-194
11350,344
11351,639
11352,814
11353,1020
11354,1259
11355,1327
11356,969
11357,125
11358,-911
11359,-1583
11360,-1381
11361,-182
11362,1611
11363,3249
11364,4034
11365,3698
11366,2530
11367,1198
11368,374
11369,389
11370,1077
11371,1857
11372,1999
11373,932
11374,-1501
11375,-4914
11376,-8441
11377,-10968
11378,-11484
11379,-9440
11380,-4959
11381,1165
11382,7682
11383,13205
11384,16534
11385,16922
11386,14247
11387,9086
11388,2631
11389,-3622
11390,-8348
11391,-10861
11392,-11297
11393,-10384
11394,-8896
11395,-7158
11396,-4948
11397,-1899
11398,1896
11399,5571
11400,7777
11401,7468
11402,4649
11403,539
11404,-3034
11405,-4646
11406,-4037
11407,-2123
11408,-314
11409,385
11410,-131
11411,-1224
11412,-2114
11413,-2410
11414,-2232
11415,-1926
11416,-1703
11417,-1504
11418,-1168
11419,-672
11420,-183
11421,119
11422,277
11423,588
11424,1370
11425,2643
11426,4005
11427,4839
11428,4706
11429,3621
11430,2003
11431,369
11432,-990
11433,-2085
11434,-3041
11435,-3844
11436,-4242
11437,-3912
11438,-2713
11439,-834
11440,1294
11441,3226
11442,4679
11443,5547
11444,5791
11445,5347
11446,4177
11447,2393
11448,328
11449,-1556
11450,-2879
11451,-3515
11452,-3593
11453,-3331
11454,-2863
11455,-2183
11456,-1251
11457,-117
11458,1046
11459,2049
11460,2827
11461,3457
11462,4025
11463,4452
11464,4441
11465,3623
11466,1807
11467,-839
11468,-3802
11469,-6422
11470,-8110
11471,-8483
11472,-7395
11473,-4938
11474,-1482
11475,2295
11476,5510
11477,7361
11478,7497
11479,6226
11480,4381
11481,2878
11482,2196
11483,2136
11484,1986
11485,986
11486,-1221
11487,-4411
11488,-7930
11489,-11003
11490,-12970
11491,-13378
11492,-11971
11493,-8723
11494,-3945
11495,1617
11496,6871
11497,10665
11498,12189
11499,11249
11500,8289
11501,4157
11502,-211
11503,-4035
11504,-6772
11505,-8108
11506,-7936
11507,-6364
11508,-3724
11509,-522
11510,2675
11511,5369
11512,7211
11513,8022
11514,7798
11515,6726
11516,5195
11517,3734
11518,2836
11519,2732
11520,3246
11521,3850
11522,3932
11523,3105
11524,1403
11525,-778
11526,-2914
11527,-4614
11528,-5726
11529,-6289
11530,-6387
11531,-6056
11532,-5274
11533,-4027
11534,-2352
11535,-345
11536,1852
11537,4047
11538,5969
11539,7274
11540,7628
11541,6856
11542,5058
11543,2605
11544,-5
11545,-2345
11546,-4191
11547,-5512
11548,-6356
11549,-6737
11550,-6612
11551,-5934
11552,-4733
11553,-3138
11554,-1340
11555,455
11556,2046
11557,3219
11558,3763
11559,3531
11560,2531
11561,969
11562,-816
11563,-2488
11564,-3839
11565,-4806
11566,-5386
11567,-5534
11568,-5136
11569,-4101
11570,-2475
11571,-484
11572,1543
11573,3315
11574,4670
11575,5560
11576,5961
11577,5816
11578,5072
11579,3781
11580,2159
11581,536
11582,-784
11583,-1644
11584,-2052
11585,-2094
11586,-1835
11587,-1316
11588,-618
11589,81
11590,565
11591,722
11592,672
11593,722
11594,1155
11595,1994
11596,2923
11597,3458
11598,3245
11599,2275
11600,864
11601,-559
11602,-1680
11603,-2348
11604,-2482
11605,-1952
11606,-637
11607,1365
11608,3553
11609,5098
11610,5213
11611,3621
11612,792
11613,-2249
11614,-4447
11615,-5233
11616,-4733
11617,-3567
11618,-2436
11619,-1793
11620,-1764
11621,-2257
11622,-3078
11623,-3934
11624,-4378
11625,-3871
11626,-2028
11627,1052
11628,4632
11629,7546
11630,8708
11631,7638
11632,4691
11633,846
11634,-2784
11635,-5406
11636,-6732
11637,-6860
11638,-6032
11639,-4463
11640,-2338
11641,113
11642,2575
11643,4701
11644,6217
11645,6979
11646,6965
11647,6223
11648,4869
11649,3125
11650,1346
11651,-62
11652,-809
11653,-889
11654,-602
11655,-398
11656,-620
11657,-1319
11658,-2263
11659,-3109
11660,-3615
11661,-3734
11662,-3566
11663,-3222
11664,-2744
11665,-2110
11666,-1304
11667,-352
11668,713
11669,1891
11670,3216
11671,4655
11672,6003
11673,6875
11674,6839
11675,5652
11676,3421
11677,582
11678,-2299
11679,-4778
11680,-6662
11681,-7964
11682,-8733
11683,-8916
11684,-8367
11685,-6965
11686,-4768
11687,-2046
11688,794
11689,3354
11690,5336
11691,6547
11692,6867
11693,6234
11694,4702
11695,2512
11696,105
11697,-1997
11698,-3364
11699,-3816
11700,-3457
11701,-2580
11702,-1514
11703,-526
11704,211
11705,583
11706,525
11707,64
11708,-640
11709,-1292
11710,-1562
11711,-1234
11712,-315
11713,970
11714,2293
11715,3365
11716,4020
11717,4214
11718,3958
11719,3279
11720,2230
11721,931
11722,-418
11723,-1597
11724,-2447
11725,-2930
11726,-3102
11727,-3044
11728,-2800
11729,-2373
11730,-1776
11731,-1054
11732,-252
11733,663
11734,1814
11735,3309
11736,5051
11737,6622
11738,7361
11739,6695
11740,4516
11741,1377
11742,-1682
11743,-3616
11744,-3902
11745,-2797
11746,-1175
11747,-54
11748,-94
11749,-1328
11750,-3222
11751,-4959
11752,-5756
11753,-5083
11754,-2782
11755,882
11756,5215
11757,9184
11758,11670
11759,11828
11760,9435
11761,5010
11762,-360
11763,-5430
11764,-9213
11765,-11214
11766,-11410
11767,-10069
11768,-7582
11769,-4382
11770,-960
11771,2138
11772,4385
11773,5421
11774,5183
11775,3937
11776,2200
11777,579
11778,-403
11779,-460
11780,355
11781,1637
11782,2731
11783,2967
11784,1952
11785,-224
11786,-2992
11787,-5550
11788,-7219
11789,-7717
11790,-7193
11791,-6047
11792,-4654
11793,-3202
11794,-1696
11795,-85
11796,1615
11797,3294
11798,4797
11799,5964
11800,6640
11801,6660
11802,5888
11803,4324
11804,2195
11805,-58
11806,-1957
11807,-3217
11808,-3864
11809,-4155
11810,-4327
11811,-4379
11812,-4050
11813,-3025
11814,-1218
11815,1088
11816,3335
11817,4959
11818,5632
11819,5341
11820,4292
11821,2770
11822,1068
11823,-505
11824,-1613
11825,-1973
11826,-1509
11827,-444
11828,754
11829,1592
11830,1794
11831,1402
11832,684
11833,-69
11834,-682
11835,-1109
11836,-1333
11837,-1303
11838,-967
11839,-361
11840,358
11841,1010
11842,1547
11843,2107
11844,2889
11845,3902
11846,4799
11847,4984
11848,3969
11849,1754
11850,-1044
11851,-3453
11852,-4640
11853,-4345
11854,-2988
11855,-1409
11856,-437
11857,-544
11858,-1729
11859,-3596
11860,-5509
11861,-6732
11862,-6572
11863,-4590
11864,-842
11865,3952
11866,8509
11867,11384
11868,11526
11869,8719
11870,3663
11871,-2329
11872,-7855
11873,-11858
11874,-13821
11875,-13680
11876,-11646
11877,-8061
11878,-3395
11879,1712
11880,6457
11881,10003
11882,11702
11883,11316
11884,9105
11885,5757
11886,2164
11887,-856
11888,-2793
11889,-3542
11890,-3359
11891,-2690
11892,-1975
11893,-1501
11894,-1351
11895,-1451
11896,-1650
11897,-1799
11898,-1795
11899,-1601
11900,-1262
11901,-886
11902,-592
11903,-421
11904,-262
11905,136
11906,1039
11907,2541
11908,4442
11909,6276
11910,7507
11911,7772
11912,7016
11913,5441
11914,3346
11915,967
11916,-1526
11917,-3929
11918,-5893
11919,-6963
11920,-6764
11921,-5242
11922,-2762
11923,5
11924,2366
11925,3870
11926,4420
11927,4191
11928,3452
11929,2422
11930,1236
11931,-12
11932,-1213
11933,-2236
11934,-2963
11935,-3318
11936,-3282
11937,-2887
11938,-2219
11939,-1423
11940,-684
11941,-180
11942,3
11943,-89
11944,-318
11945,-540
11946,-694
11947,-815
11948,-969
11949,-1185
11950,-1441
11951,-1712
11952,-2006
11953,-2325
11954,-2575
11955,-2508
11956,-1828
11957,-426
11958,1415
11959,3039
11960,3730
11961,3159
11962,1660
11963,105
11964,-592
11965,-24
11966,1447
11967,2906
11968,3411
11969,2489
11970,323
11971,-2428
11972,-4966
11973,-6608
11974,-6871
11975,-5477
11976,-2412
11977,1923
11978,6634
11979,10493
11980,12366
11981,11708
11982,8800
11983,4597
11984,246
11985,-3392
11986,-5941
11987,-7383
11988,-7788
11989,-7161
11990,-5522
11991,-3088
11992,-358
11993,2032
11994,3600
11995,4225
11996,4128
11997,3658
11998,3057
11999,2405
12000,1732
12001,1160
12002,900
12003,1087
12004,1590
12005,1980
12006,1745
12007,600
12008,-1324
12009,-3547
12010,-5511
12011,-6865
12012,-7549
